date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,oyib,905.6,,,1150.84,,144,6900,,26830,18000,25.6,6.84,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,danf,522.78,,,134.09,,,2460,,5340,,2.78,-5.91,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,TAIF,735.78,,,303.613,,,2470,,4390,,35.78,23.613,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kata,352.84,,,416.37,,,3340,,9200,,-7.16,16.37,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,botw,1087.7,,,1067.44,,,11720,9000,15730,,7.7,-12.56,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,asha,399.97,,,1037.36,,,18390,,5470,,9.97,17.36,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ayik,298.07,,,270.68,,,1750,,3020,,-1.93,-9.32,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,odum,279.33,,,150.52,,,4530,,4890,,-0.67,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ashal1,47.65,,,9.69,,,1400,,2050,,7.65,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ashal2,512.97,,,297.04,,,5270,,5560,,-37.03,7.04,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,nurse,181.55,,,30.61,,,3340,,3350,,1.55,-9.39,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,borts,766,,,43.93,,,7890,,5240,,6,-16.07,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ablek,211.13,,,100.78,,,4590,,2900,,1.13,0.78,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,danch,185.82,,,94.32,,,2800,,1840,,5.82,-5.68,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,aman,536.16,,,113.05,,,560,,2780,,6.16,23.05,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,bego,899.86,,,3204.73,,72,8920,,10030,9000,-20.14,-7.27,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,teach,161.57,,,904.23,,,7800,,11470,,-18.43,24.23,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,asiak,108.69,,,2785.63,,80,11360,,16500,10000,8.69,-94.37,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kofo,105.06,,,474.4,,,5250,,7820,,-24.94,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ason,20.81,,,375.05,,,7980,,3960,,0.81,-14.95,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,akiman,625.82,,,200.92,,,2130,,850,,-4.18,0.92,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,essien,300.61,,,312.49,,,11170,,5260,,0.61,2.49,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,paky,190.92,40,,299.768,40,,11000,,5600,,-9.08,-0.232,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,obua,385.73,,,575.31,,,8850,,12940,,-54.27,55.31,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,konko,185.99,,,257.11,,,2980,,7080,,15.99,-12.89,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kodi,560.43,40.22,,812.89,40.26,,10300,,19600,,20.21,-27.37,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,hema,1634.11,,,645.87,,,24260,9000,15070,,-15.89,5.87,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,toas,3544.38,,,2711.29,,,16450,,37670,,4.38,51.29,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,otaf,0,,36,48.12,,,6650,4500,10140,,-216,-1.88,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,aboab,174.9,,,470.71,,,2320,,1670,,-15.1,-9.29,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,asuos,457.96,,72,603.37,,,10660,9000,3950,,45.96,-36.63,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,akrop,441.69,,,642.21,,,12130,,12930,,-8.31,12.21,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,tep,432.02,,,311.9,,,7170,,5800,,-27.98,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,anyi,220.51,,36,0,,,6100,4500,940,,-55.49,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ahen,85.26,,,832.03,,,7450,,18460,,-34.74,22.03,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,abof1,573.8,,,1577.53,,,12270,,10400,,-16.2,17.53,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,abof2,164.35,,,150.52,,,6820,,6750,,14.35,10.52,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,nyin,1194.39,,,1708.33,,,24640,,23650,,14.39,-1.67,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,adank,24.85,,,191,,,1660,,9360,,-5.15,11,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,aboas,1015.02,,,1343.213,,,15200,,17850,,45.02,23.213,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,atagogo,224.63,,,76.22,,,3580,,6430,,4.63,-3.78,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,wiam,997.43,,,201.14,,,4900,,3700,,7.43,1.14,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,agon,1762.755,,,555.771,,,5040,,21720,,22.755,-14.229,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,droman,195.35,,,38.84,,,8910,,1660,,25.35,-21.16,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ejur,346.13,,,394.06,,,8180,,8140,,6.13,-5.94,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,agon2,464.79,,,968.6,,,6040,,16220,,-5.21,-11.4,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kube,48.19,,,146.65,,,8610,,7600,,8.19,26.65,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,suny,464,,,442.57,,,6320,,6050,,4,2.57,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,yawh,348.66,,72,237.36,,,11430,9000,8680,,-183.34,-2.64,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,mantuk,161.68,,,554.91,,,8880,,3850,,1.68,4.91,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,drob,212.08,,,138.25,,,7600,,8160,,12.08,8.25,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,afrisi,409.28,,72,516.8,,,13320,9000,8480,,-122.72,6.8,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ntrotr,2725.51,20.18,,370.15,10.11,,7710,,21260,,-4.67,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,chira,157.94,,,1289.02,,,6980,,1250,,-2.06,19.02,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,nsoatr,687.37,,72,371.29,,,16770,9000,18100,,-104.63,11.29,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,tnkwae,288.53,,72,23.14,,,9270,9000,5350,,-83.47,-6.86,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,tforik,383.3,,,78.81,,,6630,,8390,,-16.7,18.81,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,wkoase,565.24,,,257.38,,,4940,,6700,,5.24,-12.62,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,mks1,133.45,,,314.47,,,5840,,1560,,-6.55,14.47,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,mks2,325.74,,,441.87,,,11550,9000,1900,,-124.26,1.87,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,mks3,536.01,,,728.09,,80,12850,9000,14370,10000,6.01,-1.91,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,salt1,291.72,,,319.69,,,12490,,2810,,-18.28,-10.31,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,salt2,288.83,,,163.1,,,12350,9000,1750,,-41.17,13.1,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,afosu,122.45,,,454.7,,,9150,,2760,,72.45,34.7,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,asik,1425.01,,,1111.94,,,5680,,3540,,25.01,11.94,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ajuk,767.22,,,176.38,,,2830,,2880,,7.22,16.38,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,jamr,1637.89,,,309.07,,,5440,,5220,,7.89,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kunt,430.25,,,144.07,,,2640,,4860,,-9.75,14.07,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kas1,228.52,,,132.43,,,3380,,1520,,-1.48,-17.57,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kas2,160.9,,,144.38,,,2850,,2990,,10.9,-15.62,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,kas3,473.12,,36,153.75,,,6520,4500,3890,,-22.88,13.75,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,fett,1327.9,,,2558.51,,144,3580,,28290,18000,-22.1,44.51,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,apajn,703.92,,,331.85,,,13400,,9050,,83.92,-48.15,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,eshie,866.51,,,52.65,,,2940,,4780,,-23.49,32.65,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,swed,409.76,,72,164.87,,,11130,9000,11920,,-2.24,-5.13,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ccoast,1035.46,,,505.58,,84,15400,,12320,10500,35.46,121.58,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,jukw,1557.66,,76,767.25,,84,18720,9500,12200,10500,61.66,3.25,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,ankwant,201.91,,,217.7,,,2520,,1920,,1.91,7.7,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,elub,2038.58,,,22409.3,,,35770,,31330,,78.58,529.3,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,tako,903.35,,,382.93,,,12750,,5200,,13.35,2.93,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,daboa,1141.82,,72,135.66,,,12940,9000,8320,,29.82,35.66,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,esip,265.33,,,310.14,,,8700,,2970,,-4.67,10.14,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,bawd,798.08,,,2010.2,,,10340,,16840,,-21.92,-29.8,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,debi,3649.32,,,1176.78,,,26980,,35250,,29.32,46.78,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,anymame,1658.25,,,857.85,,,14200,,17430,,-1.75,7.85,,,,,,,,,,,,,,,,,,,,,,,,,
Thurs.21.NOV,tetr,963.48,,,265.3,,84,14960,,13150,10500,13.48,-38.7,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,odor,245.99,,,303.68,,,1940,,4490,,-14.01,-6.32,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,shuk1,200.05,,,21.96,,,5790,4500,1710,,0.05,1.96,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,shuk2,214.51,,,70.4,,,2360,,1100,,24.51,-29.6,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,agbo,373.09,,,252.19,,,3050,,8230,,13.09,-7.81,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,oyib,1084.68,,,1342.16,,,5820,,25510,,4.68,22.16,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,danf,605.63,,,136.3,,,1860,,5200,,5.63,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,TAIF,776.96,,72,313.604,,,10800,9000,4040,,34.96,-36.396,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kata,530.4,,,177.77,,,2820,,9020,,10.4,-2.23,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,botw,844.24,,,488.49,,,10860,,15250,,-15.76,8.49,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,asha,557,,,1778.82,,,17810,,8240,4500,-23,48.82,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ayik,333.7,,,33.89,,,1420,,2980,,3.7,-6.11,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,odum,337.53,,,303.39,,,4190,,4600,,-2.47,13.39,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ashal1,54.35,,,65.89,,,1340,,1960,,-5.65,-24.11,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ashal2,493.44,,,213.17,,,4790,,5330,,13.44,-16.83,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,nurse,188.45,,,67.83,,,3150,,3280,,-1.55,-2.17,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,borts,350.65,,,118.21,,,7540,,5120,,0.65,-1.79,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ablek,186.99,,,25.87,,,4390,,2890,,-13.01,15.87,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,danch,195.19,,,58.09,,,2600,,1770,,-4.81,-11.91,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,aman,391.36,,72,80.25,,,9200,9000,2680,,-40.64,-19.75,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,bego,1096.1,,,1363.02,,,7810,,8630,,-13.9,-36.98,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,teach,267.7,,,129.13,,,7600,,11380,,67.7,39.13,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,asiak,396.29,,,506.74,,,10960,,15990,,-3.71,-3.26,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kofo,147.85,,,390.67,,,5120,,7410,,17.85,-19.33,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ason,246.1,,,636.98,,,7710,,3320,,-23.9,-3.02,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,akiman,392.52,,,181.29,,36,1740,,5320,4500,2.52,115.29,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,essien,487.57,,,195.42,,,10690,,5070,,7.57,5.42,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,paky,238.5,,,585.52,,,10760,,5010,,-1.5,-4.48,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,obua,592.68,,,628.06,,,8200,,12330,,-57.32,18.06,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,konko,410.24,,36,164.09,,,7090,4500,6930,,-15.76,14.09,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kodi,567.48,,,202.21,,,9800,,19370,,67.48,-27.79,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,hema,1368.89,,,521.8,,,22890,,14550,,-1.11,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,toas,4163.49,40.4,,4729.43,60.6,,12370,,32980,,43.09,-21.17,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,otaf,57.79,6.26,,63.24,,,6600,,10080,,1.53,3.24,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,aboab,159.05,,,115.26,,,2150,,1590,,-10.95,35.26,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,asuos,337.76,,,780.7,,,10320,,3130,,-2.24,-39.3,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,akrop,301.29,,,944.91,,160,11850,,32010,20000,21.29,-135.09,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,tep,262.3,,,272.21,,,6910,,5520,,2.3,-7.79,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,anyi,316.23,,,64.6,,80,5780,,10970,10000,-3.77,14.6,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ahen,74.58,30.39,,666.96,70.92,,7380,,17840,,-25.81,-23.96,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,abof1,1175.56,,,1916.58,,,11090,,8460,,-4.44,-23.42,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,abof2,372.23,,,688.99,,,6480,,6060,,32.23,-1.01,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,nyin,1846.72,,,570.99,,,22800,,23060,,6.72,-19.01,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,adank,53.84,,,65.92,,,1610,,9300,,3.84,5.92,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,aboas,1106.46,,72,1339.203,,,22970,9000,16490,,-195.54,-20.797,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,atagogo,138.03,,,143.54,,,3430,,6290,,-11.97,3.54,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,wiam,1243.38,,72,560.73,,,12680,9000,3120,,-48.62,-19.27,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,agon,1904.324,,144,1241.618,,,21020,18000,20520,,-259.676,41.618,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,droman,179.09,,,90.69,,,8720,,1580,,-10.91,10.69,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ejur,352.96,,,203.05,,,7820,,7940,,-7.04,3.05,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,agon2,428.27,,72,363.41,,,14520,9000,15860,,-163.73,3.41,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kube,103.65,,,89.15,,,8520,,7500,,13.65,-10.85,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,suny,571.21,30.36,,174.42,20.27,,5790,,5890,,10.85,-5.85,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,yawh,374.92,,,649.46,,,11060,,8040,,4.92,9.46,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,mantuk,171.15,,,504.78,,80,8710,,13400,10000,1.15,-25.22,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,drob,109.64,,,120.41,,,7490,,8040,,-0.36,0.41,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,afrisi,408.94,,,313.62,,,12900,,8170,,-11.06,3.62,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ntrotr,1249.16,,,135.15,,,6470,,21130,,9.16,5.15,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,chira,255.34,,,178.4,,80,6730,,11110,10000,5.34,-41.6,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,nsoatr,730.66,,,730.61,,,16050,,17380,,10.66,10.61,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,tnkwae,256.26,,,47.75,,,9000,,5310,,-13.74,7.75,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,tforik,348.18,,,105.49,,,6270,,8270,,-11.82,-14.51,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,wkoase,613.9,,,341.48,,,4300,,6400,,-26.1,41.48,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,mks1,152.35,,,134.63,,36,5690,,5920,4500,2.35,-41.37,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,mks2,331.42,,,259.14,,,11240,,6030,4500,21.42,-110.86,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,mks3,413.96,,,886.95,,,12450,,13520,,13.96,36.95,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,salt1,468.83,,,675.97,,,12000,,2090,,-21.17,-44.03,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,salt2,270.49,,,109.08,,36,12100,,6040,4500,20.49,-136.92,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,afosu,113.49,,,200.23,,,8960,,2600,,-76.51,40.23,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,asik,1361.1,,,771.46,,,4320,,2790,,1.1,21.46,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ajuk,706.17,,,173.59,,,2130,,2710,,6.17,3.59,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,jamr,1389.89,,,598.85,,,4060,,4630,,9.89,8.85,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kunt,392.17,,,242.21,,,2250,,4620,,2.17,2.21,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kas1,300.59,,,188.31,,,3080,,1310,,0.59,-21.69,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kas2,225.94,,,131.8,,,2620,,2870,,-4.06,11.8,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,kas3,486.88,,,265.83,,,6030,,3630,,-3.12,5.83,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,fett,1442.39,,144,1914.7,,,20300,18000,26360,,18.39,-15.3,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,apajn,811.85,,,573.14,,,12570,,8470,,-18.15,-6.86,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,eshie,757.88,,,208.8,,,2170,,4580,,-12.12,8.8,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,swed,238.42,,,155.65,,,10890,,11760,,-1.58,-4.35,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ccoast,850.03,,,218.35,,,14550,,12150,,0.03,48.35,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,jukw,1157.93,,,479.8,,,17560,,11690,,-2.07,-30.2,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,ankwant,452.85,,,99.35,,84,10930,8500,12060,10500,362.85,-344.65,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,elub,948.89,,,5050.52,,432,34820,,80970,54000,-1.11,258.52,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,tako,886.2,,,273.81,,,11880,,4930,,16.2,3.81,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,daboa,239.8,,,361.11,,,12680,,7940,,-20.2,-18.89,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,esip,208.63,,,169.9,,,8490,,2800,,-1.37,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,bawd,772.65,30.36,,2003.14,,,9590,,14850,,-7.71,13.14,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,debi,3516.61,,,2210.64,,,23440,,33070,,-23.39,30.64,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,anymame,1766.12,,,1492.61,,,12440,,15940,,6.12,2.61,,,,,,,,,,,,,,,,,,,,,,,,,
Fri.22.NOV,tetr,609.9,,,228.96,,,14340,,12900,,-10.1,-21.04,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,odor,329.68,,,278.79,,,1610,,4210,,-0.32,-1.21,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,shuk1,241.66,,,36.17,,,5550,,1670,,1.66,-3.83,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,shuk2,299.86,,,129.39,,,2090,,950,,29.86,-20.61,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,agbo,431.77,,,193.67,,,2610,,8060,,-8.23,23.67,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,oyib,745.97,,,2643.72,,,5060,,22830,,-14.03,-36.28,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,danf,626.81,,,237.41,,,5720,4500,4970,,-13.19,7.41,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,TAIF,770.88,,,258.208,,,10030,,3810,,0.88,28.208,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,kata,367.43,,72,151.45,,,11530,9000,8860,,5.43,-8.55,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,botw,1003.11,,,954.32,,,9890,,14300,,33.11,4.32,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,asha,561.66,,,1028.87,,,17280,,7230,,31.66,18.87,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.23.NOV,ayik,800.64,,36,263.11,,,4950,4500,2720,,-205.36,3.11,,,,,,,,,,,,,,,,,,,,,,,,,
